Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,0.00,115.91,31.22,39.24,14.93,3.34,1.86,35.27,0x0,0x0,0,0,317.13,20.57,0.00,Yes,0.00,115.70,32.67,38.41,14.91,3.29,1.86,38.75,0x0,0x0,0,0,316.27,20.51,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,9.43,108.85,31.10,39.24,14.91,3.34,1.87,35.32,0x0,0x2,0,0,199.96,12.97,27.72,Yes,9.26,108.68,32.62,38.65,14.90,3.29,1.86,38.76,0x0,0x2,0,0,198.17,12.85,27.39,Manual,0.41,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,11.70,107.07,31.09,39.24,14.91,3.34,1.87,35.31,0x0,0x2,0,0,208.85,13.54,31.60,Yes,11.65,106.84,32.61,38.65,14.90,3.29,1.86,38.76,0x0,0x4,0,0,204.94,13.29,31.72,Manual,0.54,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,0.00,115.90,31.10,39.24,14.93,3.34,1.86,35.32,0x0,0x0,0,0,257.77,16.72,0.00,Yes,0.00,115.69,32.61,38.79,14.91,3.29,1.86,38.78,0x0,0x0,0,0,260.36,16.88,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,-2.20,118.18,31.05,38.85,14.90,3.34,1.87,35.35,0x0,0x2,0,0,191.84,12.44,30.99,Yes,-2.39,117.93,32.58,38.95,14.90,3.29,1.86,38.80,0x0,0x2,0,0,191.80,12.44,32.27,Manual,0.00,0.59,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,2.05,114.77,31.05,38.77,14.90,3.34,1.87,35.34,0x0,0x2,0,0,99.44,6.45,9.02,Yes,0.71,115.26,32.57,39.04,14.90,3.29,1.86,38.80,0x0,0x0,0,0,99.49,6.45,5.88,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,3.84,113.39,31.05,38.77,14.90,3.34,1.87,35.34,0x0,0x2,0,0,99.63,6.46,18.18,Yes,3.49,113.30,32.57,39.04,14.90,3.29,1.86,38.80,0x0,0x2,0,0,99.66,6.46,16.37,Manual,0.27,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,4.80,112.72,31.06,38.77,14.90,3.34,1.87,35.34,0x0,0x2,0,0,108.03,7.01,21.29,Yes,4.31,112.52,32.58,39.04,14.90,3.29,1.86,38.81,0x0,0x2,0,0,107.46,6.97,21.33,Manual,0.32,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,7.91,110.07,31.08,38.85,14.90,3.34,1.87,35.35,0x0,0x2,0,0,92.85,6.02,31.16,Yes,7.87,109.73,32.58,39.26,14.90,3.29,1.86,38.81,0x0,0x2,0,0,92.88,6.02,35.23,Manual,0.55,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,-1.96,117.88,31.23,39.24,14.93,3.34,1.86,35.37,0x0,0x2,0,0,279.49,18.12,10.76,Yes,-0.17,115.74,32.64,39.74,14.91,3.29,1.86,38.84,0x0,0x10,0,0,279.33,18.11,2.13,Manual,0.00,0.37,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,-2.61,118.40,31.23,39.24,14.90,3.34,1.87,35.38,0x0,0x2,0,0,213.41,13.84,33.55,Yes,-3.17,118.37,32.63,39.74,14.90,3.29,1.86,38.84,0x0,0x2,0,0,214.94,13.94,32.27,Manual,0.00,0.52,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,4.86,112.33,31.23,39.16,14.90,3.34,1.87,35.40,0x0,0x0,0,0,146.83,9.52,20.05,Yes,1.43,114.50,32.64,39.74,14.90,3.29,1.86,38.84,0x0,0x0,0,0,147.02,9.53,25.19,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,12.68,106.11,31.24,39.39,14.90,3.34,1.87,35.41,0x0,0x2,0,0,142.40,9.23,41.03,Yes,12.23,105.86,32.65,39.74,14.90,3.29,1.86,38.85,0x0,0x2,0,0,142.18,9.22,38.66,Manual,0.64,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
