Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,0.00,117.99,32.08,44.49,14.92,3.34,1.87,35.70,0x0,0x0,0,0,-17.95,-1.16,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.22,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,118.00,32.10,44.57,14.93,3.34,1.87,35.69,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.16,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,13.13,114.36,32.13,44.65,14.90,3.34,1.87,35.69,0x0,0x2,0,0,3.84,0.25,33.73,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.85,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.92,32.20,44.89,14.93,3.34,1.87,35.69,0x0,0x0,0,0,21.44,1.39,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,3.77,117.04,32.22,44.89,14.93,3.34,1.87,35.70,0x0,0x2,0,0,17.41,1.13,30.88,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.84,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,16.00,113.21,32.23,44.89,14.89,3.34,1.87,35.68,0x0,0x2,0,0,29.26,1.90,50.72,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.74,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.91,32.25,44.89,14.93,3.34,1.87,35.70,0x0,0x0,0,0,28.59,1.85,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.94,32.26,44.97,14.93,3.34,1.87,35.71,0x0,0x0,0,0,24.05,1.56,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.96,32.29,45.05,14.93,3.34,1.87,35.72,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.04,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.98,32.30,45.21,14.93,3.34,1.87,35.73,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.03,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.99,32.30,45.21,14.93,3.34,1.87,35.75,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.03,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.97,32.29,45.29,14.93,3.34,1.87,35.73,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.03,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.99,32.29,45.29,14.93,3.34,1.87,35.73,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.81,30.64,28.38,14.90,3.29,1.86,36.03,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.03,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7358,3.7938,3.7941,3.7953,3.7941,3.7951,3.7920,3.7965,3.7930,3.7946,3.8420,3.7341,3.8163,3.7929,3.7933,3.7906,3.8299,3.7973,3.7937,3.8320,3.7966,3.7926,3.7310,3.7940,3.7932,3.7937,3.7947,3.7944,3.7929,3.7929,3.7786,5299954,118.2486,236497.22,5386578,11.9414,23882.79,71621,0.00,0.007474,69371,-0.00,-0.004897,74314,0.00,0.045607,142443,0.00,0.006432,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,818.00,59.92,965.00,54.15,924.00,55.67,822.00,59.75,789.00,61.17,829.00,59.46,894.00,56.83,962.00,54.26,1103.00,49.40,1027.00,51.95,989.00,53.28,986.00,53.39,894.00,56.83,878.00,57.46,920.00,55.82,998.00,52.96,954.00,54.55,974.00,53.82,1033.00,51.74,948.00,54.77,1040.00,51.50,1028.00,51.91,914.00,56.05,4089.00,-79.06,915.00,56.02,872.00,57.70,841.00,58.96,799.00,60.74,868.00,57.86,861.00,58.14,911.00,56.17,972.00,53.89,61.17,3.73,3.84,1.00,1.00,0x0,6,
